;N20;Date;Bande;soilH_H1;soilH_H2;NO3_H1;NO3_H2;NH4_H1;NH4_H2;Temp moyenne (°C) J1;Humidité moyenne (%) J1;Temp moyenne (°C) J7;Humidité moyenne (%) J7;Temp moyenne (°C) J30;Humidité moyenne (%) J30;Sum Pluie (mm) J1;Sum ETP Penman (mm) J1;Sum Pluie (mm) J7;Sum ETP Penman (mm) J7;Sum Pluie (mm) J30;Humidité max (%) J7;Humidité max (%) J30;Humidité max (%);Sum Humidité min (%) J1;Temp min J1;Sum Humidité min (%) J7;Temp min J7;Sum Humidité min (%) J30;Temp min J30;acs;bi;bio;elev;pn;ref;week;month;year;2018;2019;2020;2021;Pic
30;12.128010452469734;2018-04-19;acs;0.1959840690341851;0.1784004256073771;8.454371145510835;3.5261151737535075;6.551222662538697;2.161167364558601;60.0;19.7;75.71428571428571;14.05714285714286;80.0;10.233333333333336;4.3;0.0;20.0;1.0;61.5;82.0;93.42857142857144;95.8;29.0;11.1;52.0;8.042857142857143;57.86666666666667;6.123333333333332;1.0;0.0;0.0;0.0;0.0;0.0;16;4;2018;1.0;0.0;0.0;0.0;-1
315;12.868047086246628;2020-11-10;bio;0.1454014892332461;0.1536460841922742;8.000207559166371;8.765440234463918;0.3190744259978806;0.4484250312997951;95.0;12.3;89.42857142857143;9.457142857142856;86.26666666666667;11.050000000000002;0.4;0.0;2.3000000000000003;1.5;25.899999999999995;99.0;98.71428571428572;96.16666666666669;82.0;10.9;70.28571428571429;5.257142857142857;68.43333333333334;7.9300000000000015;0.0;0.0;1.0;0.0;0.0;0.0;46;11;2020;0.0;0.0;1.0;0.0;-1
35;13.06765012206382;2018-04-19;ref;0.1926229508196721;0.2016129032258064;14.994121827411169;2.093;18.91781725888325;3.881563636363636;60.0;19.7;75.71428571428571;14.05714285714286;80.0;10.233333333333336;4.3;0.0;20.0;1.0;61.5;82.0;93.42857142857144;95.8;29.0;11.1;52.0;8.042857142857143;57.86666666666667;6.123333333333332;0.0;0.0;0.0;0.0;0.0;1.0;16;4;2018;1.0;0.0;0.0;0.0;-1
272;13.74676501160336;2020-03-19;bi;0.2042320045342906;0.1960109344942796;17.4373452991453;6.40785039667548;3.835263105413105;2.575704571212693;76.0;12.5;78.0;9.914285714285716;82.2;8.113333333333333;1.9;0.0;10.9;0.5;40.3;96.0;93.71428571428572;94.9;47.0;5.3;58.142857142857146;5.8;63.9;4.959999999999999;0.0;1.0;0.0;0.0;0.0;0.0;12;3;2020;0.0;0.0;1.0;0.0;-1
25;14.19582457281916;2018-04-11;bi;0.2166281359705454;0.221432742846019;7.701885145917585;6.0636879109888735;6.095804831129083;3.0318439554944367;73.0;12.0;78.71428571428571;11.857142857142858;82.26666666666667;7.890000000000001;2.8;0.0;16.0;14.0;49.5;96.0;96.42857142857144;96.9;38.0;5.2;53.42857142857143;7.428571428571429;61.46666666666667;4.5666666666666655;0.0;1.0;0.0;0.0;0.0;0.0;15;4;2018;1.0;0.0;0.0;0.0;-1
29;14.703735854337022;2018-04-11;ref;0.2190263587189833;0.223585070965481;11.912396932717678;1.857534190927556;14.148262203166226;4.426464454976302;73.0;12.0;78.71428571428571;11.857142857142858;82.26666666666667;7.890000000000001;2.8;0.0;16.0;14.0;49.5;96.0;96.42857142857144;96.9;38.0;5.2;53.42857142857143;7.428571428571429;61.46666666666667;4.5666666666666655;0.0;0.0;0.0;0.0;0.0;1.0;15;4;2018;1.0;0.0;0.0;0.0;-1
33;15.056477291983647;2018-04-19;elev;0.181156879929886;0.187963441972754;3.058200224767205;1.1154877893395625;3.1269238253237712;2.2309755786791245;60.0;19.7;75.71428571428571;14.05714285714286;80.0;10.233333333333336;4.3;0.0;20.0;1.0;61.5;82.0;93.42857142857144;95.8;29.0;11.1;52.0;8.042857142857143;57.86666666666667;6.123333333333332;0.0;0.0;0.0;1.0;0.0;0.0;16;4;2018;1.0;0.0;0.0;0.0;-1
256;16.00870654732206;2020-02-25;elev;0.2227356746765249;0.21084864391951;11.472793697978595;2.590315077605322;25.355734839476806;2.6418636363636363;83.0;7.2;84.14285714285714;8.3;82.33333333333333;8.416666666666666;1.7;2.5;8.0;12.5;31.8;98.0;94.85714285714286;93.76666666666668;60.0;6.4;67.14285714285714;5.985714285714286;65.56666666666666;6.026666666666667;0.0;0.0;0.0;1.0;0.0;0.0;9;2;2020;0.0;0.0;1.0;0.0;-1
16;16.137987376567395;2018-03-29;pn;0.2236043095004898;0.2251456310679611;28.18958220007569;8.124025936599423;46.66244078466003;16.446198847262245;85.0;6.3;82.57142857142857;7.728571428571428;84.16666666666667;6.019999999999999;1.7;3.5;11.0;20.5;38.00000000000001;98.0;97.71428571428572;97.23333333333332;57.0;1.7;61.0;4.514285714285714;66.53333333333333;2.833333333333333;0.0;0.0;0.0;0.0;1.0;0.0;13;3;2018;1.0;0.0;0.0;0.0;-1
262;16.441583037822053;2020-03-06;elev;0.2269655513433328;0.2158816425120773;4.608144051172707;6.785678398151712;10.08341198294243;1.5729254524451288;78.0;6.2;84.85714285714286;6.357142857142857;81.83333333333333;7.409999999999998;1.4;0.0;7.9;39.0;36.5;94.0;95.14285714285714;93.8;56.0;4.5;67.14285714285714;3.485714285714286;63.53333333333333;4.636666666666667;0.0;0.0;0.0;1.0;0.0;0.0;10;3;2020;0.0;0.0;1.0;0.0;-1
263;17.245314918675792;2020-03-06;pn;0.2325562372188138;0.2225254539729191;15.423657716904712;21.302639125151888;99.42192338520572;7.666320129607127;78.0;6.2;84.85714285714286;6.357142857142857;81.83333333333333;7.409999999999998;1.4;0.0;7.9;39.0;36.5;94.0;95.14285714285714;93.8;56.0;4.5;67.14285714285714;3.485714285714286;63.53333333333333;4.636666666666667;0.0;0.0;0.0;0.0;1.0;0.0;10;3;2020;0.0;0.0;1.0;0.0;-1
212;17.47421958024754;2019-08-27;elev;0.0938490805326569;0.1525528623001546;7.621635269419174;31.48536713729308;1.556800186610683;6.12590834144758;57.0;24.1;59.57142857142857;21.17142857142857;66.9;19.57666666666667;4.1;0.0;29.700000000000003;0.0;123.8;84.0;92.85714285714286;93.23333333333332;30.0;15.7;30.142857142857142;12.000000000000002;40.23333333333333;13.589999999999996;0.0;0.0;0.0;1.0;0.0;0.0;35;8;2019;0.0;1.0;0.0;0.0;-1
258;17.49635169697165;2020-02-25;ref;0.2310545308740978;0.2208354822073233;26.94863981228001;4.562725019857028;109.82818345717638;3.435155043685464;83.0;7.2;84.14285714285714;8.3;82.33333333333333;8.416666666666666;1.7;2.5;8.0;12.5;31.8;98.0;94.85714285714286;93.76666666666668;60.0;6.4;67.14285714285714;5.985714285714286;65.56666666666666;6.026666666666667;0.0;0.0;0.0;0.0;0.0;1.0;9;2;2020;0.0;0.0;1.0;0.0;-1
254;17.634480493912992;2020-02-25;bi;0.2287126715092816;0.2178026449643947;8.498894597776323;4.030165353101834;19.768627638979726;2.9085012095200926;83.0;7.2;84.14285714285714;8.3;82.33333333333333;8.416666666666666;1.7;2.5;8.0;12.5;31.8;98.0;94.85714285714286;93.76666666666668;60.0;6.4;67.14285714285714;5.985714285714286;65.56666666666666;6.026666666666667;0.0;1.0;0.0;0.0;0.0;0.0;9;2;2020;0.0;0.0;1.0;0.0;-1
0;18.537128874537565;2018-03-14;acs;0.2141824674772554;0.1974133949191685;18.72742938757845;11.471587396408834;62.84009068022795;8.822290193370163;73.0;8.8;84.57142857142857;9.785714285714286;83.26666666666667;4.069999999999999;1.9;7.5;10.500000000000002;35.5;29.7;100.0;98.42857142857144;94.7;45.0;1.9;67.85714285714286;6.6571428571428575;67.43333333333334;0.9733333333333332;1.0;0.0;0.0;0.0;0.0;0.0;11;3;2018;1.0;0.0;0.0;0.0;-1
264;18.700353848051865;2020-03-06;ref;0.2290272774060731;0.2197205749321539;7.720339986648864;7.223456498776246;65.24371054739653;1.3871130233157285;78.0;6.2;84.85714285714286;6.357142857142857;81.83333333333333;7.409999999999998;1.4;0.0;7.9;39.0;36.5;94.0;95.14285714285714;93.8;56.0;4.5;67.14285714285714;3.485714285714286;63.53333333333333;4.636666666666667;0.0;0.0;0.0;0.0;0.0;1.0;10;3;2020;0.0;0.0;1.0;0.0;-1
21;18.742510095286335;2018-04-05;elev;0.2087508681416808;0.2107296908698777;19.80550344827586;2.396517772970511;53.00672922884012;8.774347330069448;77.0;7.5;80.42857142857143;8.742857142857144;83.9;7.283333333333332;2.1;0.0;12.8;8.0;43.7;96.0;95.14285714285714;97.3;51.0;5.3;59.71428571428572;6.114285714285714;65.13333333333334;4.36;0.0;0.0;0.0;1.0;0.0;0.0;14;4;2018;1.0;0.0;0.0;0.0;-1
266;18.81596412333724;2020-03-13;bi;0.2108726752503576;0.2106506334550139;20.16696569978245;7.381817464635471;22.925768056562728;2.834205658324264;69.0;7.3;79.28571428571429;9.171428571428573;81.8;7.896666666666666;1.9;0.0;11.7;7.5;40.900000000000006;87.0;94.14285714285714;94.36666666666666;46.0;3.0;60.42857142857143;6.028571428571429;63.86666666666667;5.090000000000002;0.0;1.0;0.0;0.0;0.0;0.0;11;3;2020;0.0;0.0;1.0;0.0;-1
26;19.02541177053889;2018-04-11;bio;0.2117647058823529;0.216719353705655;2.3528059701492534;1.1325839461883405;5.284764179104477;3.1634241255605366;73.0;12.0;78.71428571428571;11.857142857142858;82.26666666666667;7.890000000000001;2.8;0.0;16.0;14.0;49.5;96.0;96.42857142857144;96.9;38.0;5.2;53.42857142857143;7.428571428571429;61.46666666666667;4.5666666666666655;0.0;0.0;1.0;0.0;0.0;0.0;15;4;2018;1.0;0.0;0.0;0.0;-1
257;20.746766431851448;2020-02-25;pn;0.2311822979353763;0.2242866622428666;29.65012803468208;5.025419332763046;136.43301759393063;3.574510863986313;83.0;7.2;84.14285714285714;8.3;82.33333333333333;8.416666666666666;1.7;2.5;8.0;12.5;31.8;98.0;94.85714285714286;93.76666666666668;60.0;6.4;67.14285714285714;5.985714285714286;65.56666666666666;6.026666666666667;0.0;0.0;0.0;0.0;1.0;0.0;9;2;2020;0.0;0.0;1.0;0.0;-1
275;20.823342935654715;2020-03-19;pn;0.20076499673477;0.1986508256141764;35.20161094899031;9.162815077271016;13.261286331271156;3.3066908405578586;76.0;12.5;78.0;9.914285714285716;82.2;8.113333333333333;1.9;0.0;10.9;0.5;40.3;96.0;93.71428571428572;94.9;47.0;5.3;58.142857142857146;5.8;63.9;4.959999999999999;0.0;0.0;0.0;0.0;1.0;0.0;12;3;2020;0.0;0.0;1.0;0.0;-1
15;22.873049669331067;2018-03-29;elev;0.2112357517640671;0.211738484398217;30.63098416102763;2.7104448633364755;56.95844162174559;7.58924561734213;85.0;6.3;82.57142857142857;7.728571428571428;84.16666666666667;6.019999999999999;1.7;3.5;11.0;20.5;38.00000000000001;98.0;97.71428571428572;97.23333333333332;57.0;1.7;61.0;4.514285714285714;66.53333333333333;2.833333333333333;0.0;0.0;0.0;1.0;0.0;0.0;13;3;2018;1.0;0.0;0.0;0.0;-1
270;24.10702174634123;2020-03-13;ref;0.2109278153904833;0.2081818181818181;50.0968904410876;5.926648450057405;174.01380198187306;2.8222135476463817;69.0;7.3;79.28571428571429;9.171428571428573;81.8;7.896666666666666;1.9;0.0;11.7;7.5;40.900000000000006;87.0;94.14285714285714;94.36666666666666;46.0;3.0;60.42857142857143;6.028571428571429;63.86666666666667;5.090000000000002;0.0;0.0;0.0;0.0;0.0;1.0;11;3;2020;0.0;0.0;1.0;0.0;-1
27;24.979517759564185;2018-04-11;elev;0.2074578523378458;0.2070191431175934;7.150111914492301;1.6131389355098285;19.79754605469979;3.6871747097367504;73.0;12.0;78.71428571428571;11.857142857142858;82.26666666666667;7.890000000000001;2.8;0.0;16.0;14.0;49.5;96.0;96.42857142857144;96.9;38.0;5.2;53.42857142857143;7.428571428571429;61.46666666666667;4.5666666666666655;0.0;0.0;0.0;1.0;0.0;0.0;15;4;2018;1.0;0.0;0.0;0.0;-1
317;25.16209058795249;2020-11-10;pn;0.1821286283437678;0.1953461882678383;10.8072375782881;20.594931627906973;0.0086044885177455;7.614853604651164;95.0;12.3;89.42857142857143;9.457142857142856;86.26666666666667;11.050000000000002;0.4;0.0;2.3000000000000003;1.5;25.899999999999995;99.0;98.71428571428572;96.16666666666669;82.0;10.9;70.28571428571429;5.257142857142857;68.43333333333334;7.9300000000000015;0.0;0.0;0.0;0.0;1.0;0.0;46;11;2020;0.0;0.0;1.0;0.0;-1
269;25.9135042235393;2020-03-13;pn;0.2075213005582215;0.205437749317657;48.331391559565006;10.418731985731274;130.41689995056848;3.575055093143084;69.0;7.3;79.28571428571429;9.171428571428573;81.8;7.896666666666666;1.9;0.0;11.7;7.5;40.900000000000006;87.0;94.14285714285714;94.36666666666666;46.0;3.0;60.42857142857143;6.028571428571429;63.86666666666667;5.090000000000002;0.0;0.0;0.0;0.0;1.0;0.0;11;3;2020;0.0;0.0;1.0;0.0;-1
12;29.32911684300977;2018-03-29;acs;0.2253367670364501;0.2075278889551222;73.09918964326813;18.8018354609929;72.9837090909091;19.7578609929078;85.0;6.3;82.57142857142857;7.728571428571428;84.16666666666667;6.019999999999999;1.7;3.5;11.0;20.5;38.00000000000001;98.0;97.71428571428572;97.23333333333332;57.0;1.7;61.0;4.514285714285714;66.53333333333333;2.833333333333333;1.0;0.0;0.0;0.0;0.0;0.0;13;3;2018;1.0;0.0;0.0;0.0;-1
259;30.20231538454264;2020-03-06;acs;0.2231751291297143;0.2049377953515286;14.798179601053825;17.936528238719067;8.685311504202732;1.6554690441533235;78.0;6.2;84.85714285714286;6.357142857142857;81.83333333333333;7.409999999999998;1.4;0.0;7.9;39.0;36.5;94.0;95.14285714285714;93.8;56.0;4.5;67.14285714285714;3.485714285714286;63.53333333333333;4.636666666666667;1.0;0.0;0.0;0.0;0.0;0.0;10;3;2020;0.0;0.0;1.0;0.0;-1
18;30.58423129305684;2018-04-05;acs;0.2180936995153472;0.2065147180954138;45.04517975206611;17.019537713687633;33.71736239669421;8.90742160716362;77.0;7.5;80.42857142857143;8.742857142857144;83.9;7.283333333333332;2.1;0.0;12.8;8.0;43.7;96.0;95.14285714285714;97.3;51.0;5.3;59.71428571428572;6.114285714285714;65.13333333333334;4.36;1.0;0.0;0.0;0.0;0.0;0.0;14;4;2018;1.0;0.0;0.0;0.0;-1
265;31.00586055956091;2020-03-13;acs;0.2142387527002912;0.1953177904614491;18.13550412383457;9.8116260158692;33.307178560044626;3.6473945820309375;69.0;7.3;79.28571428571429;9.171428571428573;81.8;7.896666666666666;1.9;0.0;11.7;7.5;40.900000000000006;87.0;94.14285714285714;94.36666666666666;46.0;3.0;60.42857142857143;6.028571428571429;63.86666666666667;5.090000000000002;1.0;0.0;0.0;0.0;0.0;0.0;11;3;2020;0.0;0.0;1.0;0.0;-1
276;40.28580879393881;2020-03-19;ref;0.2043570464623096;0.1986085962069951;35.73990792343107;8.3292329646807;23.707472255875945;3.7986350338922574;76.0;12.5;78.0;9.914285714285716;82.2;8.113333333333333;1.9;0.0;10.9;0.5;40.3;96.0;93.71428571428572;94.9;47.0;5.3;58.142857142857146;5.8;63.9;4.959999999999999;0.0;0.0;0.0;0.0;0.0;1.0;12;3;2020;0.0;0.0;1.0;0.0;-1
253;51.080504736879;2020-02-25;acs;0.2379104164481275;0.2102675059008654;38.65462384033036;8.864215790784558;55.19951035558616;13.558660290577;83.0;7.2;84.14285714285714;8.3;82.33333333333333;8.416666666666666;1.7;2.5;8.0;12.5;31.8;98.0;94.85714285714286;93.76666666666668;60.0;6.4;67.14285714285714;5.985714285714286;65.56666666666666;6.026666666666667;1.0;0.0;0.0;0.0;0.0;0.0;9;2;2020;0.0;0.0;1.0;0.0;-1
24;51.510280434506434;2018-04-11;acs;0.2242333302072587;0.2055739996505329;46.833620430367496;10.759039755856154;70.00070256286268;7.225628175519629;73.0;12.0;78.71428571428571;11.857142857142858;82.26666666666667;7.890000000000001;2.8;0.0;16.0;14.0;49.5;96.0;96.42857142857144;96.9;38.0;5.2;53.42857142857143;7.428571428571429;61.46666666666667;4.5666666666666655;1.0;0.0;0.0;0.0;0.0;0.0;15;4;2018;1.0;0.0;0.0;0.0;-1
